time_s,velocity_px/s,raw_velocity_px/s
3.55,-387.0180154906817,-303.0818939208995
3.566666666666667,-378.02938751877497,-380.1784515380772
3.5833333333333335,-371.41800921128515,-394.0521240234389
3.6,-371.0148329752954,-277.18849182129003
3.6166666666666667,-376.6232801804619,-330.10826110839963
3.6333333333333333,-382.05553402515056,-500.8460998535174
3.65,-379.3525002760087,-377.030181884767
3.6666666666666665,-365.21646725868635,-359.87434387207156
3.683333333333333,-340.8859294815759,-354.5356750488294
3.7,-310.47587055170214,-436.5108489990134
3.716666666666667,-282.60113918558153,-123.98757934570357
3.7333333333333334,-266.4883202959591,-150.3616333007818
3.75,-262.8155338560894,-394.23408508300923
3.7666666666666666,-264.4668119386949,-244.67582702636807
3.783333333333333,-266.11107751261216,-340.0268554687512
3.8,-266.57266307769845,-52.93693542480487
3.816666666666667,-262.7969008721326,-453.0040740966692
3.8333333333333335,-249.48450578342087,-293.2079315185557
3.85,-227.52009668917745,-246.83876037597744
3.8666666666666667,-205.62914087626677,-22.312545776367266
3.8833333333333333,-191.38118414158814,-339.9238586425793
3.9,-187.5081148831414,-138.1977081298833
3.9166666666666665,-195.0729466386161,-65.27252197265648
3.933333333333333,-211.00418344770233,-244.2604064941415
3.95,-224.7254806160154,-245.856857299799
3.966666666666667,-224.52684013126506,-407.2631835937514
3.9833333333333334,-208.24058462521864,-203.43246459961009
4.0,-186.17241579671585,-110.33363342285196
4.016666666666667,-171.57569142664218,-16.170501708984432
4.033333333333333,-168.6682541953797,-271.1391448974619
4.05,-172.43842166914789,-175.06370544433656
4.066666666666666,-176.913623869848,-162.83454895019588
4.083333333333333,-178.83554572582673,-208.44841003418043
4.1,-176.73641918239485,-190.4376983642585
4.116666666666666,-169.82832498097093,-52.033996582031435
4.133333333333334,-155.84082999894932,-307.4249267577972
4.15,-132.77271482792185,-172.93853759765688
4.166666666666667,-104.06026731239437,20.7710266113282
4.183333333333334,-76.80730004812227,-175.65078735351625
4.2,-56.62560823450666,35.87379455566419
4.216666666666667,-46.370068407879074,-35.111618041992315
4.233333333333333,-44.71526892572097,0.858306884765628
4.25,-44.26986345583819,-21.025085449218825
4.266666666666667,-34.193573398635216,-228.70445251464926
4.283333333333333,-7.997083156164189,46.65069580078141
4.3,31.71330761708311,25.563812255859467
4.316666666666666,77.12565664144694,61.57836914062522
4.333333333333333,120.25211483490858,179.47540283203188
4.35,156.24445222874175,264.27612304687597
4.366666666666666,186.9901635525066,72.20077514648463
4.383333333333334,218.5007025651378,178.12957763670988
4.4,252.65217686361996,240.49415588378992
4.416666666666667,285.33610259145007,390.3751373291029
4.433333333333334,312.6908936113732,263.9087677001962
